timestamp,site_id,building_id,asset_id,temperature,humidity,pressure,vibration,power_consumption,occupancy_count,operating_mode,fault_flag,fault_type,asset_type,iso_anomaly,temperature_zscore,vibration_zscore,power_consumption_zscore,stat_anomaly,temperature_drift,vibration_drift,drift_anomaly,anomaly_score,severity,any_anomaly
2026-07-11 20:56:00,SITE_A,BLDG_001,AST_0005,25.09,42.54,101.71,2.582,3.496,17,Idle,0,,Pump,0,0.8756596523712845,-1.8888044950215563,-0.46788352862229105,0,0.25513888888889014,0.14270833333333366,0,0,Normal,0
2026-07-11 21:56:00,SITE_A,BLDG_001,AST_0005,25.09,44.09,101.79,2.707,3.213,21,Idle,0,,Pump,0,0.8934210332975997,-1.2006198088647675,-0.5759332493746114,0,0.451666666666668,0.23055555555555562,0,0,Normal,0
2026-07-11 23:02:00,SITE_A,BLDG_001,AST_0005,25.41,33.17,101.34,2.97,3.421,15,Idle,0,,Pump,0,1.2982789511445332,0.1407020146933421,-0.49565240632478097,0,0.3993055555555536,0.18116666666666648,0,0,Normal,0
2026-07-11 23:58:00,SITE_A,BLDG_001,AST_0005,25.1,39.6,100.93,3.78,3.057,21,Idle,0,,Pump,0,0.9363902642462113,3.5512270531640495,-0.6332260628096034,1,0.551805555555557,0.006194444444444613,0,1,Warning,1
2026-07-12 01:02:00,SITE_A,BLDG_001,AST_0005,23.57,40.22,102.37,3.134,2.899,17,Idle,0,,Pump,0,-0.9392945878671811,0.736745935825543,-0.6901682794652036,0,0.23972222222222683,0.027666666666666284,0,0,Normal,0
2026-07-12 02:04:00,SITE_A,BLDG_001,AST_0005,25.99,37.01,100.87,3.242,3.669,32,Idle,0,,Pump,0,1.938941316208087,1.156945172142205,-0.4003918563461371,0,0.4755555555555553,0.05363888888888857,0,0,Normal,0
2026-07-12 03:01:00,SITE_A,BLDG_001,AST_0005,22.72,35.59,100.88,2.99,2.769,17,Idle,0,,Pump,0,-1.8500700253292484,0.10153732143061127,-0.7317681374684997,0,0.11069444444444443,0.13036111111111115,0,0,Normal,0
2026-07-12 03:56:00,SITE_A,BLDG_001,AST_0005,24.87,47.76,101.23,3.136,3.352,27,Idle,0,,Pump,0,0.6386708846070847,0.7338443498391244,-0.5138421527090459,0,0.07694444444444315,0.20598611111111076,0,0,Normal,0
2026-07-12 05:04:00,SITE_A,BLDG_001,AST_0005,23.99,43.65,101.13,3.231,3.336,35,Idle,0,,Pump,0,-0.3630225184430756,1.0976911179925515,-0.5229804956011823,0,0.1451388888888907,0.2521250000000004,0,0,Normal,0
2026-07-12 06:02:00,SITE_A,BLDG_001,AST_0005,23.97,44.78,100.87,3.051,3.088,33,Idle,0,,Pump,0,-0.3887628486505031,0.32822809095386,-0.6149043137719553,0,0.3258333333333354,0.13736111111111082,0,0,Normal,0
2026-07-12 07:04:00,SITE_A,BLDG_001,AST_0005,23.21,45.38,101.63,3.744,2.87,28,Idle,0,,Pump,0,-1.2538926429124713,2.8886973826016646,-0.6938463113320126,0,0.37638888888888644,0.23063888888888906,0,0,Normal,0
2026-07-12 08:03:00,SITE_A,BLDG_001,AST_0005,24.83,43.76,101.16,3.174,3.731,27,Idle,0,,Pump,0,0.5916294653686028,0.6725380450996485,-0.3371370899952857,0,0.5765277777777769,0.21850000000000014,0,0,Normal,0
2026-07-12 09:03:00,SITE_A,BLDG_001,AST_0005,23.51,44.8,100.58,3.222,3.291,20,Idle,0,,Pump,0,-0.9140130382849819,0.8271303206092795,-0.4757076081445976,0,0.4443055555555553,0.25272222222222185,0,0,Normal,0
2026-07-12 09:58:00,SITE_A,BLDG_001,AST_0005,23.87,52.3,102.28,3.229,3.343,21,Idle,0,,Pump,0,-0.5002518696341127,0.8282346420368633,-0.42153443829622395,0,0.6030555555555566,0.26708333333333334,0,0,Normal,0
2026-07-12 10:57:00,SITE_A,BLDG_001,AST_0005,24.23,51.8,101.46,3.34,2.643,25,Idle,0,,Pump,0,-0.09602877012217921,1.2663498529006898,-0.6883940282185753,0,0.5601388888888863,0.28218055555555566,0,0,Normal,0
2026-07-12 11:57:00,SITE_A,BLDG_001,AST_0005,24.69,49.67,100.84,3.297,2.88,18,Idle,0,,Pump,0,0.4089892577419939,1.0584557709966347,-0.5529603658725778,0,0.45763888888888715,0.3155555555555556,0,0,Normal,0
2026-07-12 12:57:00,SITE_A,BLDG_001,AST_0005,23.46,51.25,100.35,2.898,3.043,17,Idle,0,,Pump,0,-0.9643746828238486,-0.4578078014179482,-0.4457477972720263,0,0.3956944444444481,0.1789166666666664,0,0,Normal,0
2026-07-12 14:02:00,SITE_A,BLDG_001,AST_0005,24.66,49.87,100.98,3.248,2.942,9,Idle,0,,Pump,0,0.38897908598066716,0.835065718473509,-0.4660204299800094,0,0.42236111111110475,0.1848888888888891,0,0,Normal,0
2026-07-12 14:59:00,SITE_A,BLDG_001,AST_0005,24.01,52.0,100.77,3.262,3.704,19,Idle,0,,Pump,0,-0.35752796981200624,0.8666129487613717,0.0012006193240727092,0,0.3233333333333306,0.18790277777777709,0,0,Normal,0
2026-07-12 16:00:00,SITE_A,BLDG_001,AST_0005,24.69,53.87,100.98,3.636,3.313,15,Idle,0,,Pump,0,0.40854279766940366,2.1924926872893185,-0.17801767891564238,0,0.17361111111110716,0.24401388888888897,0,0,Normal,0
2026-07-12 17:03:00,SITE_A,BLDG_001,AST_0005,24.34,50.04,101.59,3.222,3.16,13,Idle,0,,Pump,0,0.027452079811574027,0.6525105442189213,-0.236161364619588,0,0.1254166666666663,0.22637499999999955,0,0,Normal,0
2026-07-12 18:03:00,SITE_A,BLDG_001,AST_0005,25.79,40.12,101.26,3.031,2.593,10,Idle,0,,Pump,0,1.6391344851210532,-0.04604008512795159,-0.8170899496431608,0,0.05486111111111569,0.18159722222222197,0,0,Normal,0
2026-07-12 19:03:00,SITE_A,BLDG_001,AST_0005,24.52,43.4,101.4,3.53,2.936,8,Idle,0,,Pump,0,0.24276785863004127,1.680592470470427,-0.7250362920382422,0,0.24083333333333456,0.28262500000000035,0,0,Normal,0
2026-07-12 20:04:00,SITE_A,BLDG_001,AST_0005,24.97,38.74,100.85,3.108,2.648,11,Idle,0,,Pump,0,0.7572546939612764,0.15058708965894707,-1.5120370913929113,0,0.310416666666665,0.2600972222222224,0,0,Normal,0
2026-07-12 21:01:00,SITE_A,BLDG_001,AST_0005,26.01,35.94,101.93,3.561,3.459,11,Idle,0,,Pump,0,1.8618023881750712,1.6936894948208217,0.7642261105769836,0,0.6468055555555523,0.298888888888889,0,0,Normal,0
2026-07-12 22:03:00,SITE_A,BLDG_001,AST_0005,25.59,40.41,101.67,3.14,3.272,18,Idle,0,,Pump,0,1.3595782526293858,0.1839748363974799,0.23907619021739512,0,0.7947222222222194,0.21581944444444368,0,0,Normal,0
2026-07-12 22:58:00,SITE_A,BLDG_001,AST_0005,25.42,38.75,100.79,3.244,3.529,17,Idle,0,,Pump,0,1.160070969035302,0.5243349642433324,0.9237853615171379,0,0.9768055555555577,0.21788888888888902,0,0,Normal,0
2026-07-12 23:56:00,SITE_A,BLDG_001,AST_0005,25.67,32.5,101.15,3.373,3.12,20,Idle,0,,Pump,0,1.3928522775709753,0.956172731129173,-0.214486481108319,0,0.9543055555555569,0.2691944444444445,0,0,Normal,0
2026-07-13 01:02:00,SITE_A,BLDG_001,AST_0005,24.81,36.83,101.44,3.76,3.061,21,Idle,0,,Pump,0,0.4854091447023098,2.2269857935945856,-0.3978622105737468,0,1.002916666666664,0.29655555555555546,0,0,Normal,0
2026-07-13 01:57:00,SITE_A,BLDG_001,AST_0005,24.94,41.22,101.77,3.511,3.078,28,Idle,0,,Pump,0,0.6174382032310937,1.2967704096649515,-0.3150372589912479,0,0.9862499999999983,0.35575000000000045,0,0,Normal,0
2026-07-13 03:04:00,SITE_A,BLDG_001,AST_0005,23.98,41.51,102.17,4.114,3.551,20,Idle,0,,Pump,0,-0.38518639045650577,2.974244718196973,1.061350113618446,0,0.6658333333333317,0.43425000000000047,0,0,Normal,0
2026-07-13 04:00:00,SITE_A,BLDG_001,AST_0005,24.35,42.64,101.66,3.516,3.136,28,Idle,0,,Pump,0,0.0035899315504579732,1.079795079368799,-0.17567776002336385,0,0.46166666666666956,0.4926111111111111,0,0,Normal,0
2026-07-13 05:02:00,SITE_A,BLDG_001,AST_0005,23.04,42.28,101.25,3.769,3.151,37,Idle,0,,Pump,0,-1.3630820948475477,1.7537815245731108,-0.10932033142105683,0,0.08847222222221873,0.5680694444444443,0,0,Normal,0
2026-07-13 06:04:00,SITE_A,BLDG_001,AST_0005,23.42,45.37,101.27,3.433,3.147,31,Idle,0,,Pump,0,-0.9991264081253207,0.7222452082740366,-0.1227923885757874,0,0.2801388888888887,0.5715833333333333,0,0,Normal,0
2026-07-13 06:58:00,SITE_A,BLDG_001,AST_0005,23.36,41.58,100.48,3.453,3.142,27,Idle,0,,Pump,0,-1.1336386324041798,0.7481999113057248,-0.12463741361191684,0,0.519861111111112,0.5113333333333334,0,0,Normal,0
2026-07-13 07:58:00,SITE_A,BLDG_001,AST_0005,23.68,43.79,101.44,3.041,9.198,92,Cooling,0,,Pump,0,-0.7862151576962283,-0.5061829903677456,6.35433117539718,1,0.7243055555555564,0.43120833333333364,0,1,Warning,1
2026-07-13 09:00:00,SITE_A,BLDG_001,AST_0005,22.88,51.21,101.63,3.569,9.179,89,Cooling,0,,Pump,0,-1.7073471443393848,1.0511980687434765,4.580256125621346,1,0.8956944444444446,0.33140277777777793,0,1,Warning,1
2026-07-13 09:59:00,SITE_A,BLDG_001,AST_0005,23.6,50.83,101.25,3.52,9.378,79,Cooling,0,,Pump,0,-0.8895001846628757,0.8671068267638332,3.829232644361425,1,1.0158333333333331,0.3246388888888889,0,1,Warning,1
2026-07-13 11:01:00,SITE_A,BLDG_001,AST_0005,22.86,57.39,101.55,3.811,9.456,89,Cooling,0,,Pump,0,-1.684620331874114,1.651283430767476,3.318189182301362,0,1.0306944444444426,0.3262638888888887,0,0,Normal,0
2026-07-13 11:57:00,SITE_A,BLDG_001,AST_0005,22.32,51.54,100.55,2.409,9.387,78,Cooling,0,,Pump,0,-2.1437025307889064,-2.3257504227789423,2.9002094041027275,0,1.1940277777777801,0.16198611111111028,0,0,Normal,0
2026-07-13 13:00:00,SITE_A,BLDG_001,AST_0005,22.93,58.49,101.2,2.854,8.936,78,Cooling,0,,Pump,0,-1.4620398406473964,-1.045063893194889,2.4351183032650927,0,1.2416666666666671,0.06163888888888858,0,0,Normal,0
2026-07-13 14:01:00,SITE_A,BLDG_001,AST_0005,24.14,52.28,101.28,2.772,9.728,80,Cooling,0,,Pump,0,-0.19660780012815965,-1.2544292322499944,2.556205324864319,0,1.1637500000000003,0.01734722222222196,0,0,Normal,0
2026-07-13 15:03:00,SITE_A,BLDG_001,AST_0005,24.22,44.26,100.88,2.571,9.008,71,Cooling,0,,Pump,0,-0.1160778544017393,-1.7772301503251842,2.0761744374748936,0,0.9476388888888927,0.14197222222222283,0,0,Normal,0
2026-07-13 16:00:00,SITE_A,BLDG_001,AST_0005,24.53,44.26,101.41,3.048,9.157,80,Cooling,0,,Pump,0,0.19856190011855504,-0.46899182782089366,1.9997931393932242,0,0.7951388888888893,0.21525000000000016,0,0,Normal,0
2026-07-13 17:02:00,SITE_A,BLDG_001,AST_0005,23.9,46.58,101.26,2.751,9.375,70,Cooling,0,,Pump,0,-0.4360013654584858,-1.279782646850232,1.955007201071111,0,0.605833333333333,0.3904166666666664,0,0,Normal,0
2026-07-13 17:57:00,SITE_A,BLDG_001,AST_0005,24.78,38.22,101.81,3.12,9.194,72,Cooling,0,,Pump,0,0.5026753315811315,-0.3167448937091051,1.7746910190140828,0,0.19097222222222499,0.27331944444444467,0,0,Normal,0
2026-07-13 18:58:00,SITE_A,BLDG_001,AST_0005,24.33,42.29,100.93,2.969,9.471,60,Heating,0,,Pump,0,0.04633880344203398,-0.733175850515081,1.772660035075349,0,0.059444444444444855,0.2559583333333335,0,0,Normal,0
2026-07-13 20:01:00,SITE_A,BLDG_001,AST_0005,24.66,40.63,101.51,2.755,3.77,11,Idle,0,,Pump,0,0.405052541236371,-1.2937341362107573,-0.3517130247156107,0,0.14999999999999858,0.2595138888888888,0,0,Normal,0
2026-07-13 21:03:00,SITE_A,BLDG_001,AST_0005,26.0,37.43,101.14,2.797,2.923,13,Idle,0,,Pump,0,1.805937015999713,-1.2133793233650618,-0.6611094104907967,0,0.432500000000001,0.22062500000000052,0,0,Normal,0
2026-07-13 22:03:00,SITE_A,BLDG_001,AST_0005,25.28,37.43,101.8,3.154,3.086,11,Idle,0,,Pump,0,1.0278933782393949,-0.24483428906644641,-0.5992135606323238,0,0.5526388888888896,0.2084999999999999,0,0,Normal,0
2026-07-13 23:02:00,SITE_A,BLDG_001,AST_0005,25.17,36.5,100.61,2.662,3.015,23,Idle,0,,Pump,0,0.9213286794002095,-1.601503393854725,-0.6213462125808509,0,0.7638888888888893,0.2233333333333336,0,0,Normal,0
2026-07-13 23:58:00,SITE_A,BLDG_001,AST_0005,24.24,35.4,101.13,3.345,3.353,13,Idle,0,,Pump,0,-0.05575812812814113,0.3482675852582606,-0.4989777990436796,0,0.6843055555555608,0.19386111111111193,0,0,Normal,0
2026-07-14 01:01:00,SITE_A,BLDG_001,AST_0005,24.76,37.83,100.7,2.66,3.51,19,Idle,0,,Pump,0,0.48064054861166483,-1.5521027167341115,-0.44662783204144385,0,0.7612500000000004,0.23648611111111117,0,0,Normal,0
2026-07-14 01:57:00,SITE_A,BLDG_001,AST_0005,25.21,36.73,102.07,2.966,3.75,28,Idle,0,,Pump,0,1.0116838497340095,-0.6754004603995583,-0.3580174711041671,0,0.8456944444444439,0.20141666666666636,0,0,Normal,0
2026-07-14 03:01:00,SITE_A,BLDG_001,AST_0005,24.48,39.06,101.77,2.815,3.224,36,Idle,0,,Pump,0,0.16472943458439357,-1.076763715040936,-0.5586521934749458,0,0.6013888888888879,0.1972083333333332,0,0,Normal,0
2026-07-14 04:02:00,SITE_A,BLDG_001,AST_0005,24.68,39.69,101.62,2.879,3.638,30,Idle,0,,Pump,0,0.4004196970293531,-0.877996140159379,-0.4068216788723225,0,0.4912499999999973,0.23797222222222203,0,0,Normal,0
2026-07-14 05:03:00,SITE_A,BLDG_001,AST_0005,23.38,43.2,101.4,2.874,3.175,23,Idle,0,,Pump,0,-1.0728655579398663,-0.8642846792760072,-0.5781042480273361,0,0.20013888888889042,0.19999999999999973,0,0,Normal,0
2026-07-14 05:58:00,SITE_A,BLDG_001,AST_0005,23.28,41.49,101.59,3.074,2.906,29,Idle,0,,Pump,0,-1.1554734192824212,-0.32187832261319776,-0.6764670721868054,0,0.032083333333332575,0.24723611111111143,0,0,Normal,0
2026-07-14 06:57:00,SITE_A,BLDG_001,AST_0005,23.92,44.98,100.62,3.045,3.1,37,Idle,0,,Pump,0,-0.45786791868569043,-0.3697837518596906,-0.6066261949269789,0,0.13027777777777771,0.1858749999999998,0,0,Normal,0
2026-07-14 07:56:00,SITE_A,BLDG_001,AST_0005,22.72,51.69,101.63,3.048,9.418,87,Cooling,0,,Pump,0,-1.7268543172198623,-0.35363390504940545,1.658648000750205,0,0.5363888888888866,0.17540277777777824,0,0,Normal,0
2026-07-14 09:01:00,SITE_A,BLDG_001,AST_0005,23.88,54.04,100.98,2.761,9.431,92,Cooling,0,,Pump,0,-0.45115101898994153,-1.1103190316803313,1.5780653002668295,0,0.6520833333333336,0.18070833333333303,0,0,Normal,0
2026-07-14 10:02:00,SITE_A,BLDG_001,AST_0005,23.05,50.3,100.77,2.896,8.944,84,Cooling,0,,Pump,0,-1.3346612121847856,-0.7169327879723304,1.3423273612776994,0,0.917500000000004,0.17731944444444414,0,0,Normal,0
2026-07-14 10:56:00,SITE_A,BLDG_001,AST_0005,23.32,53.5,101.88,2.915,9.327,89,Heating,0,,Pump,0,-1.0065930553446694,-0.639733918926781,1.4072509817864216,0,0.9247222222222256,0.1705972222222223,0,0,Normal,0
2026-07-14 12:02:00,SITE_A,BLDG_001,AST_0005,23.74,52.77,101.67,2.748,9.227,84,Cooling,0,,Pump,0,-0.5294315733001685,-1.0526659080356335,1.3117680057709227,0,0.845833333333335,0.22281944444444468,0,0,Normal,0
2026-07-14 13:04:00,SITE_A,BLDG_001,AST_0005,24.31,50.76,101.6,2.802,9.227,78,Cooling,0,,Pump,0,0.06960869781396332,-0.8978025030477209,1.2546384348659188,0,0.7930555555555578,0.2572083333333337,0,0,Normal,0
2026-07-14 13:58:00,SITE_A,BLDG_001,AST_0005,24.18,52.49,101.22,2.676,9.043,74,Cooling,0,,Pump,0,-0.0615535558703286,-1.1867853946088782,1.142900855500438,0,0.5545833333333334,0.31612499999999955,0,0,Normal,0
2026-07-14 14:57:00,SITE_A,BLDG_001,AST_0005,24.47,49.59,101.55,2.784,9.34,72,Cooling,0,,Pump,0,0.2453053136930857,-0.8686207128195043,1.1894079911051376,0,0.46208333333333584,0.31348611111111113,0,0,Normal,0
2026-07-14 16:02:00,SITE_A,BLDG_001,AST_0005,24.56,47.64,101.74,3.028,9.049,77,Heating,0,,Pump,0,0.34719379780404985,-0.19788047865009525,1.0486643475326427,0,0.21888888888889113,0.2876805555555557,0,0,Normal,0
2026-07-14 17:00:00,SITE_A,BLDG_001,AST_0005,23.77,51.65,101.47,2.919,9.218,75,Cooling,0,,Pump,0,-0.5040474455592231,-0.4727878354613903,1.0586903448110796,0,0.11611111111110972,0.2899999999999996,0,0,Normal,0
2026-07-14 18:00:00,SITE_A,BLDG_001,AST_0005,24.88,47.63,101.86,2.703,9.023,70,Cooling,0,,Pump,0,0.7492009306314703,-1.0218201826473126,0.9545038082085489,0,0.06527777777777644,0.29890277777777774,0,0,Normal,0
2026-07-14 18:59:00,SITE_A,BLDG_001,AST_0005,24.17,41.83,101.42,2.971,9.648,68,Cooling,0,,Pump,0,-0.03932198765414615,-0.28479876520408687,1.1117366723054398,0,0.061527777777779846,0.2697361111111114,0,0,Normal,0
2026-07-14 20:03:00,SITE_A,BLDG_001,AST_0005,25.24,41.72,101.41,2.97,3.483,12,Idle,0,,Pump,0,1.149036786805567,-0.27954259518746183,-0.9178990524932302,0,0.22763888888889028,0.21972222222222193,0,0,Normal,0
2026-07-14 21:00:00,SITE_A,BLDG_001,AST_0005,24.55,37.49,100.81,2.891,3.125,15,Idle,0,,Pump,0,0.43128071596081724,-0.4618373330236825,-1.0311691243489582,0,0.24847222222222598,0.2061805555555556,0,0,Normal,0
2026-07-14 22:04:00,SITE_A,BLDG_001,AST_0005,24.81,36.27,100.98,2.877,3.038,13,Idle,0,,Pump,0,0.7715820071731113,-0.4841190320203758,-1.0563965443417755,0,0.29402777777777445,0.2337083333333334,0,0,Normal,0
2026-07-14 23:01:00,SITE_A,BLDG_001,AST_0005,24.49,38.75,101.58,2.89,2.443,11,Idle,0,,Pump,0,0.4221908092367434,-0.4289783470978502,-1.2342218227128274,0,0.426805555555557,0.2374305555555556,0,0,Normal,0
2026-07-15 00:00:00,SITE_A,BLDG_001,AST_0005,24.94,37.3,102.01,3.415,3.039,19,Idle,0,,Pump,0,1.018795205740006,0.9983505115272793,-1.0390954321246113,0,0.4390277777777811,0.1136944444444441,0,0,Normal,0
2026-07-15 01:04:00,SITE_A,BLDG_001,AST_0005,24.44,37.8,101.42,3.206,3.049,23,Idle,0,,Pump,0,0.40259026762584865,0.479816042297436,-1.035672384899649,0,0.4719444444444427,0.07552777777777697,0,0,Normal,0
2026-07-15 02:03:00,SITE_A,BLDG_001,AST_0005,23.72,38.37,101.44,2.609,3.27,23,Idle,0,,Pump,0,-0.4802641744791438,-1.163858443479979,-0.9663718398589467,0,0.250138888888884,0.1269027777777776,0,0,Normal,0
2026-07-15 02:59:00,SITE_A,BLDG_001,AST_0005,22.81,38.13,101.66,3.472,2.929,27,Idle,0,,Pump,0,-1.5675065374431796,1.4638460011027676,-1.0687323510447369,0,0.04111111111111043,0.036763888888888374,0,0,Normal,0
2026-07-15 04:01:00,SITE_A,BLDG_001,AST_0005,24.65,41.43,101.63,2.733,3.391,28,Idle,0,,Pump,0,0.7074304519768955,-0.8160141602735914,-0.922178030390697,0,0.06472222222222612,0.055166666666666586,0,0,Normal,0
2026-07-15 04:58:00,SITE_A,BLDG_001,AST_0005,22.29,42.46,101.32,3.227,3.398,35,Idle,0,,Pump,0,-2.121068220292322,0.8537627305624752,-0.923091233729043,0,0.4077777777777776,0.0010555555555553653,0,0,Normal,0
2026-07-15 06:01:00,SITE_A,BLDG_001,AST_0005,23.82,43.1,101.38,2.926,2.995,26,Idle,0,,Pump,0,-0.30180797477354115,-0.14117315772433064,-1.0520620612021587,0,0.59236111111111,0.0787083333333336,0,0,Normal,0
2026-07-15 07:04:00,SITE_A,BLDG_001,AST_0005,23.83,50.53,101.67,2.81,3.434,26,Idle,0,,Pump,0,-0.30367822365509556,-0.5159988567650236,-0.913107198343917,0,0.7026388888888881,0.13173611111111105,0,0,Normal,0
2026-07-15 07:59:00,SITE_A,BLDG_001,AST_0005,23.68,49.41,101.29,2.442,9.43,88,Cooling,0,,Pump,0,-0.485430776466124,-1.7415686762103622,1.036477401097955,0,0.693333333333328,0.14940277777777755,0,0,Normal,0
2026-07-15 08:57:00,SITE_A,BLDG_001,AST_0005,22.13,53.03,101.66,2.662,9.232,85,Cooling,0,,Pump,0,-2.2629594887786872,-0.9489909162160348,0.9713926160757189,0,0.7874999999999979,0.2766249999999997,0,0,Normal,0
2026-07-15 09:56:00,SITE_A,BLDG_001,AST_0005,23.0,50.55,101.4,3.038,8.986,93,Cooling,0,,Pump,0,-1.2148967465054967,0.48764293872228415,0.8964122641493705,0,1.050416666666667,0.22313888888888878,0,0,Normal,0
2026-07-15 11:04:00,SITE_A,BLDG_001,AST_0005,22.08,53.94,100.69,2.971,9.532,85,Cooling,0,,Pump,0,-2.1833618053804,0.34493897091734516,1.07323544016037,0,1.0555555555555571,0.260680555555556,0,0,Normal,0
2026-07-15 11:57:00,SITE_A,BLDG_001,AST_0005,22.36,53.06,101.31,2.897,8.892,76,Heating,0,,Pump,0,-1.8751610588504586,-0.03367172723456555,0.8709714610884954,0,1.2665277777777781,0.2599583333333335,0,0,Normal,0
2026-07-15 13:00:00,SITE_A,BLDG_001,AST_0005,22.94,56.36,101.35,2.566,9.288,80,Cooling,0,,Pump,0,-1.2272509436458827,-1.530064665595441,0.9956870447445564,0,1.4076388888888864,0.296013888888889,0,0,Normal,0
2026-07-15 14:04:00,SITE_A,BLDG_001,AST_0005,22.76,53.34,101.52,2.421,9.364,75,Cooling,0,,Pump,0,-1.36792662741751,-2.0688726975307783,1.0257411751674632,0,1.5345833333333303,0.28802777777777777,0,0,Normal,0
2026-07-15 14:58:00,SITE_A,BLDG_001,AST_0005,24.08,47.73,101.23,2.812,9.261,80,Cooling,0,,Pump,0,0.08152837492115998,-0.3768089127090879,0.9886939126316433,0,1.2105555555555583,0.2567777777777782,0,0,Normal,0
2026-07-15 15:56:00,SITE_A,BLDG_001,AST_0005,23.55,48.12,101.89,3.072,9.215,74,Cooling,0,,Pump,0,-0.4776003889106847,0.7882439328070563,0.9729085835112761,0,1.103055555555553,0.2432777777777777,0,0,Normal,0
2026-07-15 17:02:00,SITE_A,BLDG_001,AST_0005,24.27,46.38,101.69,2.966,9.19,69,Heating,0,,Pump,0,0.3037968164520489,0.29359218544545873,0.9672471627884923,0,0.7370833333333344,0.24055555555555586,0,0,Normal,0
2026-07-15 18:00:00,SITE_A,BLDG_001,AST_0005,24.72,39.95,101.01,3.015,8.949,69,Cooling,0,,Pump,0,0.7994818019391512,0.5281621098078753,0.8915999315278897,0,0.32888888888889056,0.22066666666666634,0,0,Normal,0
2026-07-15 19:04:00,SITE_A,BLDG_001,AST_0005,25.47,41.14,101.34,3.051,9.159,70,Cooling,0,,Pump,0,1.5564198736853434,0.6810933812829925,0.9645588303449821,0,0.07958333333333201,0.13318055555555564,0,0,Normal,0
2026-07-15 19:58:00,SITE_A,BLDG_001,AST_0005,25.07,39.78,101.57,3.051,3.18,10,Idle,0,,Pump,0,1.1099442175911085,0.6532518027555267,-0.9883229031873917,0,0.46319444444444713,0.027388888888888907,0,0,Normal,0
2026-07-15 20:57:00,SITE_A,BLDG_001,AST_0005,24.6,36.81,100.65,2.919,3.367,11,Idle,0,,Pump,0,0.6719226770647541,0.04513871165285966,-0.933139590255706,0,0.5694444444444464,0.0006388888888886335,0,0,Normal,0
2026-07-15 22:01:00,SITE_A,BLDG_001,AST_0005,23.93,44.98,100.99,2.908,3.063,17,Idle,0,,Pump,0,-0.04163929503815997,0.018761698275345053,-1.0324381330406323,0,0.6558333333333337,0.02475000000000005,0,0,Normal,0
2026-07-15 23:03:00,SITE_A,BLDG_001,AST_0005,23.4,39.37,101.26,2.901,3.175,19,Idle,0,,Pump,0,-0.6117290486703938,-0.03677547458115015,-0.9979709902495449,0,0.5388888888888879,0.030819444444444066,0,0,Normal,0
2026-07-16 00:04:00,SITE_A,BLDG_001,AST_0005,24.51,36.25,101.37,3.078,2.939,17,Idle,0,,Pump,0,0.6612115618051079,0.8459846469179375,-1.0694539779835632,0,0.519999999999996,0.016222222222222804,0,0,Normal,0
2026-07-16 01:04:00,SITE_A,BLDG_001,AST_0005,22.85,38.92,100.75,2.746,2.939,22,Idle,0,,Pump,0,-1.1961772270914388,-0.7774544202946383,-1.0614620577235538,0,0.1105555555555604,0.052972222222221976,0,0,Normal,0
2026-07-16 02:00:00,SITE_A,BLDG_001,AST_0005,23.03,38.33,101.73,2.974,2.863,32,Idle,0,,Pump,0,-0.9527020690634125,0.3356074803652984,-1.0740222495765233,0,0.2029166666666633,0.05834722222222233,0,0,Normal,0
2026-07-16 02:57:00,SITE_A,BLDG_001,AST_0005,24.06,39.5,101.23,2.451,3.319,23,Idle,0,,Pump,0,0.25515234513025037,-2.081147792097909,-0.9275080665722707,0,0.294027777777778,0.11324999999999985,0,0,Normal,0
2026-07-16 04:00:00,SITE_A,BLDG_001,AST_0005,21.97,38.23,101.39,2.804,3.635,29,Idle,0,,Pump,0,-2.0421390422936376,-0.42847198631881384,-0.8250378424845567,0,0.5876388888888897,0.12069444444444422,0,0,Normal,0
2026-07-16 05:01:00,SITE_A,BLDG_001,AST_0005,22.35,46.14,100.8,2.99,3.088,17,Idle,0,,Pump,0,-1.5517764234253149,0.4243943607190438,-1.0011717660470336,0,0.7530555555555551,0.09504166666666691,0,0,Normal,0
2026-07-16 05:56:00,SITE_A,BLDG_001,AST_0005,21.76,50.18,102.04,2.845,3.255,37,Idle,0,,Pump,0,-2.068016892961227,-0.22798001772517104,-0.9517280687514873,0,1.1883333333333326,0.1257083333333333,0,0,Normal,0
2026-07-16 07:02:00,SITE_A,BLDG_001,AST_0005,22.74,49.17,101.6,3.125,3.226,29,Idle,0,,Pump,0,-1.0037129688557425,1.0650296961325052,-0.9628219053266253,0,1.1980555555555554,0.05798611111111107,0,0,Normal,0
2026-07-16 08:03:00,SITE_A,BLDG_001,AST_0005,23.09,48.33,101.42,3.212,9.251,92,Cooling,0,,Pump,0,-0.653010516728856,1.428077978505009,0.9977980935679004,0,1.1798611111111121,0.020694444444444127,0,0,Normal,0
2026-07-16 09:04:00,SITE_A,BLDG_001,AST_0005,22.31,53.36,101.18,2.744,8.865,87,Cooling,0,,Pump,0,-1.4032376921454273,-0.7039536363235052,0.879360865004562,0,1.4636111111111099,0.03959722222222206,0,0,Normal,0
2026-07-16 10:03:00,SITE_A,BLDG_001,AST_0005,23.23,54.91,101.09,3.035,9.444,81,Cooling,0,,Pump,0,-0.46734518988088253,0.6061350496892964,1.0614636155810333,0,1.2484722222222224,0.08483333333333354,0,0,Normal,0
