timestamp,site_id,building_id,asset_id,temperature,humidity,pressure,vibration,power_consumption,occupancy_count,operating_mode,fault_flag,fault_type
2026-06-30 15:04:00,SITE_A,BLDG_003,AST_0018,22.88,49.5,101.07,1.326,51.751,69,Cooling,0,
2026-06-30 16:02:00,SITE_A,BLDG_003,AST_0018,22.74,50.5,100.77,1.391,52.754,74,Cooling,0,
2026-06-30 17:03:00,SITE_A,BLDG_003,AST_0018,23.99,,100.48,1.703,54.093,68,Cooling,0,
2026-06-30 18:03:00,SITE_A,BLDG_003,AST_0018,22.28,48.38,101.85,1.291,51.174,76,Cooling,0,
2026-06-30 19:02:00,SITE_A,BLDG_003,AST_0018,22.95,41.93,102.02,1.44,55.329,66,Cooling,0,
2026-06-30 20:01:00,SITE_A,BLDG_003,AST_0018,24.15,41.06,101.16,1.485,17.021,11,Idle,0,
2026-06-30 20:57:00,SITE_A,BLDG_003,AST_0018,23.49,40.34,101.83,1.516,19.827,9,Idle,0,
2026-06-30 21:59:00,SITE_A,BLDG_003,AST_0018,23.78,38.99,100.41,1.402,19.6,13,Idle,0,
2026-06-30 22:59:00,SITE_A,BLDG_003,AST_0018,22.79,40.21,101.62,1.464,19.05,21,Idle,0,
2026-06-30 23:56:00,SITE_A,BLDG_003,AST_0018,24.15,37.6,101.17,1.435,17.081,22,Idle,0,
2026-07-01 01:03:00,SITE_A,BLDG_003,AST_0018,23.75,42.38,100.8,1.428,20.035,21,Idle,0,
2026-07-01 02:03:00,SITE_A,BLDG_003,AST_0018,23.04,36.03,100.91,1.376,19.044,30,Idle,0,
2026-07-01 03:03:00,SITE_A,BLDG_003,AST_0018,23.23,44.96,101.67,1.465,20.681,32,Idle,0,
2026-07-01 04:02:00,SITE_A,BLDG_003,AST_0018,21.42,41.77,100.81,1.319,20.437,25,Idle,0,
2026-07-01 04:56:00,SITE_A,BLDG_003,AST_0018,22.94,44.96,101.41,1.396,15.663,26,Idle,0,
2026-07-01 06:00:00,SITE_A,BLDG_003,AST_0018,21.58,47.49,100.54,1.458,19.233,26,Idle,0,
2026-07-01 06:58:00,SITE_A,BLDG_003,AST_0018,22.53,49.12,101.08,1.225,16.857,29,Idle,0,
2026-07-01 08:01:00,SITE_A,BLDG_003,AST_0018,21.59,50.64,100.96,1.646,56.195,88,Cooling,0,
2026-07-01 08:57:00,SITE_A,BLDG_003,AST_0018,21.81,45.02,101.9,1.65,52.601,83,Heating,0,
2026-07-01 10:00:00,SITE_A,BLDG_003,AST_0018,22.33,45.52,101.09,1.395,54.001,88,Cooling,0,
2026-07-01 10:58:00,SITE_A,BLDG_003,AST_0018,,51.4,101.42,1.449,57.452,89,Cooling,0,
2026-07-01 11:58:00,SITE_A,BLDG_003,AST_0018,22.19,49.88,101.6,1.378,54.526,78,Cooling,0,
2026-07-01 12:58:00,SITE_A,BLDG_003,AST_0018,21.43,48.01,101.11,1.469,54.672,78,Heating,0,
2026-07-01 13:58:00,SITE_A,BLDG_003,AST_0018,22.22,52.63,100.94,1.385,56.861,72,Cooling,0,
2026-07-01 14:58:00,SITE_A,BLDG_003,AST_0018,22.25,49.19,101.33,1.492,51.834,78,Cooling,0,
2026-07-01 16:00:00,SITE_A,BLDG_003,AST_0018,23.34,44.79,100.87,1.373,51.87,72,Heating,0,
2026-07-01 17:03:00,SITE_A,BLDG_003,AST_0018,24.06,47.21,101.61,1.403,51.985,71,Heating,0,
2026-07-01 17:59:00,SITE_A,BLDG_003,AST_0018,22.99,46.98,101.24,1.253,54.679,72,Cooling,0,
2026-07-01 19:02:00,SITE_A,BLDG_003,AST_0018,23.99,42.34,101.65,1.21,53.87,75,Cooling,0,
2026-07-01 19:56:00,SITE_A,BLDG_003,AST_0018,23.91,38.4,101.34,1.438,21.007,10,Idle,0,
2026-07-01 21:04:00,SITE_A,BLDG_003,AST_0018,23.3,40.12,100.82,1.23,20.945,15,Idle,0,
2026-07-01 22:04:00,SITE_A,BLDG_003,AST_0018,23.45,38.31,101.15,1.496,17.664,11,Idle,0,
2026-07-01 23:02:00,SITE_A,BLDG_003,AST_0018,22.79,37.85,100.48,1.142,18.586,12,Idle,0,
2026-07-02 00:04:00,SITE_A,BLDG_003,AST_0018,23.33,38.75,101.12,1.374,16.334,23,Idle,0,
2026-07-02 01:02:00,SITE_A,BLDG_003,AST_0018,23.28,31.75,101.27,1.267,17.631,15,Idle,0,
2026-07-02 01:56:00,SITE_A,BLDG_003,AST_0018,23.31,40.48,101.13,1.536,18.893,23,Idle,0,
2026-07-02 02:57:00,SITE_A,BLDG_003,AST_0018,21.84,42.13,101.37,1.689,19.099,26,Idle,0,
2026-07-02 03:56:00,SITE_A,BLDG_003,AST_0018,20.67,45.85,100.72,1.291,20.878,26,Idle,0,
2026-07-02 05:03:00,SITE_A,BLDG_003,AST_0018,21.96,40.44,101.84,,20.912,39,Idle,0,
2026-07-02 06:03:00,SITE_A,BLDG_003,AST_0018,20.4,48.49,101.56,1.617,20.225,27,Idle,0,
2026-07-02 06:56:00,SITE_A,BLDG_003,AST_0018,21.51,48.22,101.14,1.514,19.333,33,Idle,0,
2026-07-02 08:04:00,SITE_A,BLDG_003,AST_0018,21.99,52.51,100.58,1.337,53.572,93,Heating,0,
2026-07-02 08:58:00,SITE_A,BLDG_003,AST_0018,21.18,54.31,101.99,1.327,54.08,93,Cooling,0,
2026-07-02 10:03:00,SITE_A,BLDG_003,AST_0018,22.07,50.97,101.04,1.403,55.625,84,Cooling,0,
2026-07-02 11:03:00,SITE_A,BLDG_003,AST_0018,20.56,56.91,101.13,1.351,57.243,87,Cooling,0,
2026-07-02 11:57:00,SITE_A,BLDG_003,AST_0018,22.1,49.08,101.66,1.412,53.123,83,Cooling,0,
2026-07-02 13:04:00,SITE_A,BLDG_003,AST_0018,21.37,53.87,101.36,1.501,52.583,83,Cooling,0,
2026-07-02 14:00:00,SITE_A,BLDG_003,AST_0018,22.47,52.07,101.83,1.252,51.717,72,Cooling,0,
2026-07-02 15:00:00,SITE_A,BLDG_003,AST_0018,22.45,53.6,100.73,1.379,51.946,70,Cooling,0,
2026-07-02 15:57:00,SITE_A,BLDG_003,AST_0018,22.65,46.89,101.67,,52.022,69,Cooling,0,
2026-07-02 17:04:00,SITE_A,BLDG_003,AST_0018,23.19,45.75,101.31,1.459,53.946,65,Cooling,0,
2026-07-02 18:00:00,SITE_A,BLDG_003,AST_0018,23.0,48.98,100.88,1.618,52.413,68,Cooling,0,
2026-07-02 19:01:00,SITE_A,BLDG_003,AST_0018,23.06,43.33,101.19,1.424,56.434,64,Cooling,0,
2026-07-02 20:04:00,SITE_A,BLDG_003,AST_0018,23.59,43.5,100.25,1.237,15.675,11,Idle,0,
2026-07-02 21:03:00,SITE_A,BLDG_003,AST_0018,22.51,39.73,101.01,1.339,17.988,7,Idle,0,
2026-07-02 21:56:00,SITE_A,BLDG_003,AST_0018,23.0,31.71,101.56,1.482,19.007,14,Idle,0,
2026-07-02 23:01:00,SITE_A,BLDG_003,AST_0018,22.58,37.96,101.69,1.36,16.939,16,Idle,0,
2026-07-03 00:02:00,SITE_A,BLDG_003,AST_0018,22.34,36.43,101.35,1.734,17.523,19,Idle,0,
2026-07-03 00:57:00,SITE_A,BLDG_003,AST_0018,22.44,41.4,101.07,1.209,18.08,15,Idle,0,
2026-07-03 01:56:00,SITE_A,BLDG_003,AST_0018,22.19,40.21,100.9,1.552,17.79,24,Idle,0,
2026-07-03 03:04:00,SITE_A,BLDG_003,AST_0018,21.22,35.61,101.36,1.298,18.8,24,Idle,0,
2026-07-03 03:58:00,SITE_A,BLDG_003,AST_0018,22.92,39.88,102.07,1.534,19.913,33,Idle,0,
2026-07-03 05:02:00,SITE_A,BLDG_003,AST_0018,22.15,39.25,101.42,1.682,22.194,28,Idle,0,
2026-07-03 05:59:00,SITE_A,BLDG_003,AST_0018,21.79,48.31,101.57,1.457,19.251,30,Idle,0,
2026-07-03 06:58:00,SITE_A,BLDG_003,AST_0018,22.31,50.48,100.44,1.485,18.12,33,Idle,0,
2026-07-03 07:57:00,SITE_A,BLDG_003,AST_0018,21.09,47.14,101.57,1.495,55.988,94,Cooling,0,
2026-07-03 08:59:00,SITE_A,BLDG_003,AST_0018,21.74,53.95,101.29,1.309,53.531,85,Cooling,0,
2026-07-03 09:56:00,SITE_A,BLDG_003,AST_0018,20.93,57.02,101.23,1.523,53.263,86,Cooling,0,
2026-07-03 11:00:00,SITE_A,BLDG_003,AST_0018,21.42,,100.84,1.412,55.137,85,Cooling,0,
2026-07-03 11:56:00,SITE_A,BLDG_003,AST_0018,22.85,55.53,101.79,1.497,53.304,74,Cooling,0,
2026-07-03 12:57:00,SITE_A,BLDG_003,AST_0018,21.97,51.71,101.45,1.391,56.195,81,Cooling,0,
2026-07-03 14:04:00,SITE_A,BLDG_003,AST_0018,21.87,54.09,101.08,1.477,55.465,71,Cooling,0,
2026-07-03 15:03:00,SITE_A,BLDG_003,AST_0018,21.97,51.96,101.68,1.351,53.956,76,Heating,0,
2026-07-03 16:00:00,SITE_A,BLDG_003,AST_0018,22.53,48.79,101.46,1.425,52.405,72,Cooling,0,
2026-07-03 17:01:00,SITE_A,BLDG_003,AST_0018,22.64,48.97,101.62,1.47,54.331,66,Cooling,0,
2026-07-03 17:56:00,SITE_A,BLDG_003,AST_0018,23.78,49.61,100.77,1.479,51.339,70,Cooling,0,
2026-07-03 18:59:00,SITE_A,BLDG_003,AST_0018,22.89,44.55,101.25,1.464,51.115,65,Cooling,0,
2026-07-03 19:56:00,SITE_A,BLDG_003,AST_0018,23.1,40.88,101.18,1.288,18.466,5,Idle,0,
2026-07-03 20:58:00,SITE_A,BLDG_003,AST_0018,24.2,44.08,101.39,1.657,17.384,14,Idle,0,
2026-07-03 21:57:00,SITE_A,BLDG_003,AST_0018,23.72,38.41,100.12,1.588,19.717,24,Idle,0,
2026-07-03 22:57:00,SITE_A,BLDG_003,AST_0018,23.28,33.32,101.93,1.469,20.588,17,Idle,0,
2026-07-04 00:04:00,SITE_A,BLDG_003,AST_0018,22.81,41.65,101.48,1.413,17.149,22,Idle,0,
2026-07-04 01:04:00,SITE_A,BLDG_003,AST_0018,23.04,38.86,101.75,1.514,,16,Idle,0,
2026-07-04 02:02:00,SITE_A,BLDG_003,AST_0018,22.47,35.4,101.12,1.41,15.014,15,Idle,0,
2026-07-04 03:03:00,SITE_A,BLDG_003,AST_0018,22.24,37.13,101.11,1.446,17.975,29,Idle,0,
2026-07-04 03:59:00,SITE_A,BLDG_003,AST_0018,21.89,41.96,101.93,1.131,19.31,36,Idle,0,
2026-07-04 05:02:00,SITE_A,BLDG_003,AST_0018,21.15,49.22,100.52,1.317,16.367,31,Idle,0,
2026-07-04 06:03:00,SITE_A,BLDG_003,AST_0018,22.57,49.36,102.04,1.473,17.206,30,Idle,0,
2026-07-04 06:57:00,SITE_A,BLDG_003,AST_0018,21.11,46.82,101.03,1.443,18.7,36,Idle,0,
2026-07-04 07:57:00,SITE_A,BLDG_003,AST_0018,22.67,50.09,101.53,1.407,20.073,30,Idle,0,
2026-07-04 08:58:00,SITE_A,BLDG_003,AST_0018,21.42,47.35,101.54,1.277,17.39,25,Idle,0,
2026-07-04 10:00:00,SITE_A,BLDG_003,AST_0018,21.01,56.64,101.0,1.554,20.972,36,Idle,0,
2026-07-04 10:59:00,SITE_A,BLDG_003,AST_0018,21.57,52.33,101.93,1.411,19.858,22,Idle,0,
2026-07-04 11:56:00,SITE_A,BLDG_003,AST_0018,21.35,52.59,101.44,1.488,18.549,23,Idle,0,
2026-07-04 13:03:00,SITE_A,BLDG_003,AST_0018,21.58,46.68,101.22,1.295,20.698,24,Idle,0,
2026-07-04 14:03:00,SITE_A,BLDG_003,AST_0018,22.88,56.16,101.84,1.441,17.171,13,Idle,0,
2026-07-04 14:59:00,SITE_A,BLDG_003,AST_0018,21.71,54.42,100.4,1.3,20.41,17,Idle,0,
2026-07-04 15:56:00,SITE_A,BLDG_003,AST_0018,22.28,51.03,101.6,1.271,18.346,7,Idle,0,
2026-07-04 16:59:00,SITE_A,BLDG_003,AST_0018,22.78,49.08,100.92,1.415,20.229,13,Idle,0,
2026-07-04 17:58:00,SITE_A,BLDG_003,AST_0018,23.29,50.46,100.85,1.427,,5,Idle,0,
2026-07-04 19:01:00,SITE_A,BLDG_003,AST_0018,23.24,47.66,100.49,1.499,18.813,16,Idle,0,
2026-07-04 19:56:00,SITE_A,BLDG_003,AST_0018,23.27,40.99,101.27,1.503,17.166,16,Idle,0,
2026-07-04 20:59:00,SITE_A,BLDG_003,AST_0018,22.74,33.97,101.0,1.288,17.558,16,Idle,0,
2026-07-04 22:01:00,SITE_A,BLDG_003,AST_0018,23.43,34.89,100.71,1.532,21.319,16,Idle,0,
2026-07-04 22:58:00,SITE_A,BLDG_003,AST_0018,22.96,44.13,101.51,1.263,17.097,21,Idle,0,
2026-07-05 00:01:00,SITE_A,BLDG_003,AST_0018,22.41,36.15,101.03,1.626,20.912,20,Idle,0,
2026-07-05 01:02:00,SITE_A,BLDG_003,AST_0018,22.07,39.88,101.67,1.43,19.253,25,Idle,0,
2026-07-05 02:03:00,SITE_A,BLDG_003,AST_0018,22.05,36.48,101.45,1.541,16.944,22,Idle,0,
2026-07-05 03:04:00,SITE_A,BLDG_003,AST_0018,22.17,38.21,100.92,1.511,21.606,30,Idle,0,
2026-07-05 04:00:00,SITE_A,BLDG_003,AST_0018,20.81,35.53,101.56,1.555,22.204,27,Idle,0,
2026-07-05 04:56:00,SITE_A,BLDG_003,AST_0018,21.34,44.17,101.12,1.561,24.752,34,Idle,0,
2026-07-05 05:56:00,SITE_A,BLDG_003,AST_0018,22.14,42.63,100.89,1.577,18.062,28,Idle,0,
2026-07-05 06:57:00,SITE_A,BLDG_003,AST_0018,21.47,,101.6,1.25,21.535,32,Idle,0,
2026-07-05 08:03:00,SITE_A,BLDG_003,AST_0018,21.15,46.23,100.96,1.288,16.462,24,Idle,0,
2026-07-05 09:01:00,SITE_A,BLDG_003,AST_0018,20.78,52.26,102.01,1.299,17.323,23,Idle,0,
2026-07-05 10:04:00,SITE_A,BLDG_003,AST_0018,21.85,51.17,101.25,1.415,15.31,22,Idle,0,
2026-07-05 11:02:00,SITE_A,BLDG_003,AST_0018,20.8,54.32,101.52,1.394,21.679,19,Idle,0,
2026-07-05 12:03:00,SITE_A,BLDG_003,AST_0018,20.77,52.37,100.81,1.459,20.703,20,Idle,0,
2026-07-05 12:57:00,SITE_A,BLDG_003,AST_0018,21.65,52.1,101.93,1.561,15.206,9,Idle,0,
2026-07-05 13:59:00,SITE_A,BLDG_003,AST_0018,22.4,48.76,101.63,1.474,18.769,10,Idle,0,
2026-07-05 15:01:00,SITE_A,BLDG_003,AST_0018,21.83,53.02,101.22,1.38,15.268,10,Idle,0,
2026-07-05 16:01:00,SITE_A,BLDG_003,AST_0018,22.26,49.77,101.88,1.431,18.611,12,Idle,0,
2026-07-05 16:57:00,SITE_A,BLDG_003,AST_0018,23.43,46.3,101.46,1.248,19.583,19,Idle,0,
2026-07-05 18:03:00,SITE_A,BLDG_003,AST_0018,23.55,41.13,101.09,1.457,15.559,11,Idle,0,
2026-07-05 19:01:00,SITE_A,BLDG_003,AST_0018,22.4,42.54,101.23,1.42,19.626,11,Idle,0,
2026-07-05 19:56:00,SITE_A,BLDG_003,AST_0018,23.35,43.66,101.6,1.362,17.414,15,Idle,0,
2026-07-05 20:56:00,SITE_A,BLDG_003,AST_0018,22.99,41.19,100.98,1.332,13.204,8,Idle,0,
2026-07-05 22:02:00,SITE_A,BLDG_003,AST_0018,23.78,38.54,100.81,1.46,21.566,12,Idle,0,
2026-07-05 22:56:00,SITE_A,BLDG_003,AST_0018,23.08,38.91,101.53,1.493,19.784,22,Idle,0,
2026-07-06 00:02:00,SITE_A,BLDG_003,AST_0018,22.03,34.43,101.24,1.379,18.816,17,Idle,0,
2026-07-06 01:02:00,SITE_A,BLDG_003,AST_0018,23.12,33.43,101.55,1.344,17.501,22,Idle,0,
2026-07-06 01:56:00,SITE_A,BLDG_003,AST_0018,21.46,41.74,100.99,1.311,19.318,31,Idle,0,
2026-07-06 02:59:00,SITE_A,BLDG_003,AST_0018,23.09,39.63,100.61,1.355,19.061,29,Idle,0,
2026-07-06 04:02:00,SITE_A,BLDG_003,AST_0018,22.32,42.11,101.51,1.354,20.142,25,Idle,0,
2026-07-06 05:04:00,SITE_A,BLDG_003,AST_0018,22.01,47.06,101.22,1.322,19.913,20,Idle,0,
2026-07-06 05:58:00,SITE_A,BLDG_003,AST_0018,21.76,44.57,101.14,1.383,19.182,24,Idle,0,
2026-07-06 07:00:00,SITE_A,BLDG_003,AST_0018,20.82,45.39,102.03,1.432,18.975,37,Idle,0,
2026-07-06 08:03:00,SITE_A,BLDG_003,AST_0018,20.95,50.71,100.93,1.496,53.887,88,Heating,0,
2026-07-06 09:02:00,SITE_A,BLDG_003,AST_0018,21.57,48.81,101.65,1.294,55.218,88,Cooling,0,
2026-07-06 09:58:00,SITE_A,BLDG_003,AST_0018,22.71,53.82,101.97,1.413,51.204,79,Cooling,0,
2026-07-06 11:02:00,SITE_A,BLDG_003,AST_0018,22.24,49.23,102.06,1.451,53.423,82,Cooling,0,
2026-07-06 12:00:00,SITE_A,BLDG_003,AST_0018,21.61,54.36,100.93,1.351,52.825,81,Cooling,0,
2026-07-06 13:03:00,SITE_A,BLDG_003,AST_0018,22.6,48.08,101.67,1.549,56.297,79,Cooling,0,
2026-07-06 14:04:00,SITE_A,BLDG_003,AST_0018,22.28,47.15,101.82,1.436,55.296,69,Cooling,0,
2026-07-06 15:03:00,SITE_A,BLDG_003,AST_0018,22.33,54.02,101.48,,54.971,78,Cooling,0,
2026-07-06 16:03:00,SITE_A,BLDG_003,AST_0018,22.81,46.57,101.38,1.299,54.231,70,Cooling,0,
2026-07-06 17:04:00,SITE_A,BLDG_003,AST_0018,23.2,52.62,100.81,1.521,53.625,71,Cooling,0,
2026-07-06 18:02:00,SITE_A,BLDG_003,AST_0018,22.98,45.01,101.29,1.353,,76,Cooling,0,
2026-07-06 18:59:00,SITE_A,BLDG_003,AST_0018,24.0,44.5,101.12,1.377,51.376,72,Cooling,0,
2026-07-06 20:00:00,SITE_A,BLDG_003,AST_0018,24.18,46.36,101.52,1.449,16.324,9,Idle,0,
2026-07-06 21:00:00,SITE_A,BLDG_003,AST_0018,24.45,39.57,102.04,1.386,18.381,16,Idle,0,
2026-07-06 21:58:00,SITE_A,BLDG_003,AST_0018,,38.97,102.58,1.375,17.829,10,Idle,0,
2026-07-06 23:03:00,SITE_A,BLDG_003,AST_0018,22.78,40.04,101.55,1.519,19.502,16,Idle,0,
2026-07-06 23:57:00,SITE_A,BLDG_003,AST_0018,23.51,44.85,101.48,1.536,20.718,19,Idle,0,
2026-07-07 00:56:00,SITE_A,BLDG_003,AST_0018,22.29,40.65,101.85,1.307,16.687,27,Idle,0,
2026-07-07 02:03:00,SITE_A,BLDG_003,AST_0018,23.01,43.49,101.57,1.422,21.085,30,Idle,0,
2026-07-07 03:03:00,SITE_A,BLDG_003,AST_0018,22.06,39.02,101.36,1.443,17.921,26,Idle,0,
2026-07-07 04:02:00,SITE_A,BLDG_003,AST_0018,22.11,38.7,101.1,1.566,20.951,28,Idle,0,
2026-07-07 05:01:00,SITE_A,BLDG_003,AST_0018,21.23,42.99,101.46,1.251,20.666,28,Idle,0,
2026-07-07 06:02:00,SITE_A,BLDG_003,AST_0018,20.79,41.69,101.04,1.357,17.85,38,Idle,0,
2026-07-07 07:04:00,SITE_A,BLDG_003,AST_0018,20.76,,101.46,1.591,19.941,25,Idle,0,
2026-07-07 07:56:00,SITE_A,BLDG_003,AST_0018,21.07,48.1,101.26,1.415,52.149,86,Cooling,0,
2026-07-07 09:02:00,SITE_A,BLDG_003,AST_0018,19.74,49.38,101.76,1.27,53.32,92,Cooling,0,
2026-07-07 09:56:00,SITE_A,BLDG_003,AST_0018,20.64,50.8,101.12,1.725,55.368,82,Heating,0,
2026-07-07 11:04:00,SITE_A,BLDG_003,AST_0018,21.12,51.19,100.54,1.344,51.587,82,Cooling,0,
2026-07-07 12:04:00,SITE_A,BLDG_003,AST_0018,21.28,57.1,101.86,1.203,55.031,80,Cooling,0,
2026-07-07 12:57:00,SITE_A,BLDG_003,AST_0018,21.54,48.45,101.15,1.369,53.794,87,Heating,0,
2026-07-07 14:03:00,SITE_A,BLDG_003,AST_0018,21.25,48.86,101.57,1.343,54.008,75,Cooling,0,
2026-07-07 15:01:00,SITE_A,BLDG_003,AST_0018,20.98,50.53,100.91,1.41,54.749,73,Heating,0,
2026-07-07 15:59:00,SITE_A,BLDG_003,AST_0018,21.68,47.86,101.58,1.574,53.778,66,Heating,0,
2026-07-07 17:04:00,SITE_A,BLDG_003,AST_0018,22.78,49.24,101.6,1.66,54.053,68,Cooling,0,
2026-07-07 18:01:00,SITE_A,BLDG_003,AST_0018,22.77,53.34,101.25,1.117,52.76,66,Heating,0,
2026-07-07 19:04:00,SITE_A,BLDG_003,AST_0018,22.13,42.83,102.05,1.501,53.261,68,Cooling,0,
2026-07-07 19:57:00,SITE_A,BLDG_003,AST_0018,23.08,43.68,101.27,1.31,19.71,20,Idle,0,
2026-07-07 21:03:00,SITE_A,BLDG_003,AST_0018,23.21,37.72,100.92,1.217,17.19,11,Idle,0,
2026-07-07 22:02:00,SITE_A,BLDG_003,AST_0018,22.31,37.65,101.06,1.099,18.317,17,Idle,0,
2026-07-07 22:59:00,SITE_A,BLDG_003,AST_0018,22.29,39.89,100.61,1.399,18.145,13,Idle,0,
2026-07-08 00:01:00,SITE_A,BLDG_003,AST_0018,21.72,36.66,101.59,1.512,19.818,17,Idle,0,
2026-07-08 00:59:00,SITE_A,BLDG_003,AST_0018,22.88,34.81,101.82,1.384,19.621,24,Idle,0,
2026-07-08 01:59:00,SITE_A,BLDG_003,AST_0018,22.65,35.59,101.09,1.464,17.943,24,Idle,0,
2026-07-08 02:57:00,SITE_A,BLDG_003,AST_0018,22.56,42.16,100.93,1.406,21.354,25,Idle,0,
2026-07-08 03:57:00,SITE_A,BLDG_003,AST_0018,20.61,37.02,101.01,1.406,20.114,23,Idle,0,
2026-07-08 05:03:00,SITE_A,BLDG_003,AST_0018,21.13,42.27,100.91,1.447,19.794,31,Idle,0,
2026-07-08 06:00:00,SITE_A,BLDG_003,AST_0018,22.27,40.94,101.38,1.405,21.379,23,Idle,0,
2026-07-08 07:04:00,SITE_A,BLDG_003,AST_0018,21.43,47.21,101.32,1.553,16.377,24,Idle,0,
2026-07-08 08:00:00,SITE_A,BLDG_003,AST_0018,20.68,51.83,101.27,1.114,54.604,86,Cooling,0,
2026-07-08 08:58:00,SITE_A,BLDG_003,AST_0018,20.4,51.61,102.21,1.188,55.24,86,Cooling,0,
2026-07-08 09:57:00,SITE_A,BLDG_003,AST_0018,21.94,53.42,101.48,1.35,55.326,85,Heating,0,
2026-07-08 11:03:00,SITE_A,BLDG_003,AST_0018,22.37,52.03,101.3,1.332,55.123,82,Cooling,0,
2026-07-08 12:02:00,SITE_A,BLDG_003,AST_0018,20.6,53.6,101.68,1.339,53.771,82,Cooling,0,
2026-07-08 13:00:00,SITE_A,BLDG_003,AST_0018,22.03,50.75,101.09,1.305,56.252,74,Heating,0,
2026-07-08 14:04:00,SITE_A,BLDG_003,AST_0018,21.89,54.93,101.11,1.466,50.45,74,Cooling,0,
2026-07-08 15:04:00,SITE_A,BLDG_003,AST_0018,22.14,44.26,101.36,1.545,56.97,71,Heating,0,
2026-07-08 15:59:00,SITE_A,BLDG_003,AST_0018,21.89,45.16,101.2,1.548,54.163,69,Heating,0,
2026-07-08 17:04:00,SITE_A,BLDG_003,AST_0018,23.03,51.88,99.97,1.487,52.588,71,Cooling,0,
2026-07-08 17:58:00,SITE_A,BLDG_003,AST_0018,22.81,42.38,101.28,1.376,54.29,69,Cooling,0,
2026-07-08 18:59:00,SITE_A,BLDG_003,AST_0018,21.75,40.02,101.31,1.372,52.576,66,Cooling,0,
2026-07-08 20:02:00,SITE_A,BLDG_003,AST_0018,22.09,43.16,101.32,1.177,16.422,3,Idle,0,
2026-07-08 20:56:00,SITE_A,BLDG_003,AST_0018,21.27,44.64,101.04,1.354,19.772,12,Idle,0,
2026-07-08 21:59:00,SITE_A,BLDG_003,AST_0018,23.39,41.47,101.59,1.407,19.118,14,Idle,0,
2026-07-08 23:03:00,SITE_A,BLDG_003,AST_0018,,42.42,101.0,1.432,20.417,20,Idle,0,
2026-07-08 23:56:00,SITE_A,BLDG_003,AST_0018,21.07,43.32,101.93,1.575,16.422,24,Idle,0,
2026-07-09 01:04:00,SITE_A,BLDG_003,AST_0018,21.72,41.34,101.68,1.52,20.48,20,Idle,0,
2026-07-09 01:58:00,SITE_A,BLDG_003,AST_0018,22.19,34.47,101.16,1.42,18.508,24,Idle,0,
2026-07-09 03:03:00,SITE_A,BLDG_003,AST_0018,20.61,41.32,101.3,1.636,19.53,27,Idle,0,
2026-07-09 04:01:00,SITE_A,BLDG_003,AST_0018,20.83,42.65,101.52,1.541,17.914,24,Idle,0,
2026-07-09 04:58:00,SITE_A,BLDG_003,AST_0018,22.07,44.85,100.85,1.422,18.014,24,Idle,0,
2026-07-09 05:59:00,SITE_A,BLDG_003,AST_0018,19.85,44.73,101.7,1.212,20.032,31,Idle,0,
2026-07-09 06:58:00,SITE_A,BLDG_003,AST_0018,21.34,41.58,101.38,1.339,19.518,36,Idle,0,
2026-07-09 07:57:00,SITE_A,BLDG_003,AST_0018,20.53,46.93,101.18,1.214,54.231,82,Heating,0,
2026-07-09 08:56:00,SITE_A,BLDG_003,AST_0018,20.91,51.19,101.08,1.208,54.553,80,Cooling,0,
2026-07-09 10:03:00,SITE_A,BLDG_003,AST_0018,20.78,51.28,101.46,1.254,52.838,84,Heating,0,
2026-07-09 10:59:00,SITE_A,BLDG_003,AST_0018,21.3,52.13,101.23,1.524,54.328,91,Cooling,0,
2026-07-09 11:58:00,SITE_A,BLDG_003,AST_0018,21.57,52.77,101.4,1.337,55.05,82,Cooling,0,
2026-07-09 12:59:00,SITE_A,BLDG_003,AST_0018,20.36,53.61,101.64,1.451,53.594,79,Cooling,0,
2026-07-09 14:04:00,SITE_A,BLDG_003,AST_0018,20.94,53.28,101.13,1.2,51.824,71,Cooling,0,
2026-07-09 14:59:00,SITE_A,BLDG_003,AST_0018,21.76,48.08,100.77,1.514,53.562,81,Cooling,0,
2026-07-09 15:56:00,SITE_A,BLDG_003,AST_0018,21.72,47.22,101.45,1.417,52.378,67,Heating,0,
2026-07-09 17:02:00,SITE_A,BLDG_003,AST_0018,22.56,47.96,100.59,1.548,53.346,63,Heating,0,
2026-07-09 18:00:00,SITE_A,BLDG_003,AST_0018,22.15,41.57,101.56,1.186,53.059,75,Cooling,0,
2026-07-09 18:58:00,SITE_A,BLDG_003,AST_0018,,41.43,100.93,1.371,53.605,70,Cooling,0,
2026-07-09 20:00:00,SITE_A,BLDG_003,AST_0018,22.5,37.85,101.28,1.441,20.84,14,Idle,0,
2026-07-09 21:03:00,SITE_A,BLDG_003,AST_0018,22.73,40.26,101.34,1.421,18.429,10,Idle,0,
2026-07-09 21:56:00,SITE_A,BLDG_003,AST_0018,23.21,35.81,101.12,1.51,14.362,16,Idle,0,
2026-07-09 22:56:00,SITE_A,BLDG_003,AST_0018,21.99,33.11,100.83,1.361,17.634,25,Idle,0,
2026-07-10 00:02:00,SITE_A,BLDG_003,AST_0018,22.63,33.72,101.61,1.59,20.873,25,Idle,0,
2026-07-10 00:59:00,SITE_A,BLDG_003,AST_0018,21.75,38.95,102.02,1.615,15.483,24,Idle,0,
2026-07-10 02:01:00,SITE_A,BLDG_003,AST_0018,21.93,32.96,101.06,1.44,19.365,26,Idle,0,
